season,week,celebrity_name,ori_results,parsed_results,age,industry,partner,weekly_raw_score,effective_score,is_accumulated,exit_mode,final_rank,exit_week_parsed,judge_metric
11,2,Florence Henderson,Eliminated Week 5,Eliminated Week 5,76,Actor/Actress,Corky Ballas,19.0,19.0,False,eliminated,8.0,5,0.08597285067873303
11,3,Florence Henderson,Eliminated Week 5,Eliminated Week 5,76,Actor/Actress,Corky Ballas,20.0,20.0,False,eliminated,8.0,5,0.09049773755656108
11,4,Florence Henderson,Eliminated Week 5,Eliminated Week 5,76,Actor/Actress,Corky Ballas,17.5,17.5,False,eliminated,8.0,5,0.09776536312849161
11,5,Florence Henderson,Eliminated Week 5,Eliminated Week 5,76,Actor/Actress,Corky Ballas,21.0,21.0,False,eliminated,8.0,5,0.11538461538461539
11,1,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,24.0,24.0,False,final,1.0,10,0.10572687224669604
11,2,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,24.0,24.0,False,final,1.0,10,0.1085972850678733
11,3,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,24.0,24.0,False,final,1.0,10,0.1085972850678733
11,4,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,28.0,28.0,False,final,1.0,10,0.1564245810055866
11,5,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,25.0,25.0,False,final,1.0,10,0.13736263736263737
11,6,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,29.0,29.0,False,final,1.0,10,0.14009709211577046
11,7,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,36.5,36.5,False,final,1.0,10,0.1750599520383693
11,8,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,28.5,28.5,False,final,1.0,10,0.21509433962264152
11,9,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,30.0,30.0,False,final,1.0,10,0.2631578947368421
11,10,Jennifer Grey,1st Place,1st Place,50,Actor/Actress,Derek Hough,30.0,30.0,False,final,1.0,10,0.36144665408832316
11,1,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,19.0,19.0,False,eliminated,5.0,8,0.08370044052863436
11,2,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,21.0,21.0,False,eliminated,5.0,8,0.09502262443438914
11,3,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,23.0,23.0,False,eliminated,5.0,8,0.10407239819004525
11,4,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,17.0,17.0,False,eliminated,5.0,8,0.09497206703910614
11,5,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,24.0,24.0,False,eliminated,5.0,8,0.13186813186813187
11,6,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,21.9999,21.9999,False,eliminated,5.0,8,0.10628006954612891
11,7,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,35.0,35.0,False,eliminated,5.0,8,0.16786570743405277
11,8,Kurt Warner,Eliminated Week 8,Eliminated Week 8,39,Athlete,Anna Trebunskaya,24.0,24.0,False,eliminated,5.0,8,0.1811320754716981
11,1,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,23.0,23.0,False,final,2.0,10,0.1013215859030837
11,2,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,22.0,22.0,False,final,2.0,10,0.09954751131221719
11,3,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,23.0,23.0,False,final,2.0,10,0.10407239819004525
11,4,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,20.0,20.0,False,final,2.0,10,0.11173184357541899
11,5,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,20.0,20.0,False,final,2.0,10,0.10989010989010989
11,6,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,29.999899999999997,29.999899999999997,False,final,2.0,10,0.14492754323323798
11,7,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,33.5,33.5,False,final,2.0,10,0.1606714628297362
11,8,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,28.0,28.0,False,final,2.0,10,0.21132075471698114
11,9,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,29.0,29.0,False,final,2.0,10,0.2543859649122807
11,10,Kyle Massey,2nd Place,2nd Place,19,Actor/Actress,Lacey Schwimmer,27.333199999999998,27.333199999999998,False,final,2.0,10,0.3293164561842318
11,1,Margaret Cho,Eliminated Week 3,Eliminated Week 3,41,Comedian,Louis van Amstel,15.0,15.0,False,eliminated,10.0,3,0.06607929515418502
11,2,Margaret Cho,Eliminated Week 3,Eliminated Week 3,41,Comedian,Louis van Amstel,18.0,18.0,False,eliminated,10.0,3,0.08144796380090498
11,3,Margaret Cho,Eliminated Week 3,Eliminated Week 3,41,Comedian,Louis van Amstel,18.0,18.0,False,eliminated,10.0,3,0.08144796380090498
11,1,Michael Bolton,Eliminated Week 2,Eliminated Week 2,57,Singer/Rapper,Chelsie Hightower,16.0,16.0,False,eliminated,11.0,2,0.07048458149779736
11,2,Michael Bolton,Eliminated Week 2,Eliminated Week 2,57,Singer/Rapper,Chelsie Hightower,12.0,12.0,False,eliminated,11.0,2,0.05429864253393665
11,1,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,22.0,22.0,False,eliminated,6.0,7,0.09691629955947137
11,2,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,21.0,21.0,False,eliminated,6.0,7,0.09502262443438914
11,3,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,24.0,24.0,False,eliminated,6.0,7,0.1085972850678733
11,4,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,19.5,19.5,False,eliminated,6.0,7,0.10893854748603352
11,5,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,24.0,24.0,False,eliminated,6.0,7,0.13186813186813187
11,6,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,30.0,30.0,False,eliminated,6.0,7,0.1449280263266591
11,7,Rick Fox,Eliminated Week 7,Eliminated Week 7,41,Athlete,Cheryl Burke,34.5,34.5,False,eliminated,6.0,7,0.16546762589928057
11,1,The Situation,Eliminated Week 4,Eliminated Week 4,28,TV Personality,Karina Smirnoff,15.0,15.0,False,eliminated,9.0,4,0.06607929515418502
11,2,The Situation,Eliminated Week 4,Eliminated Week 4,28,TV Personality,Karina Smirnoff,18.0,18.0,False,eliminated,9.0,4,0.08144796380090498
11,3,The Situation,Eliminated Week 4,Eliminated Week 4,28,TV Personality,Karina Smirnoff,20.0,20.0,False,eliminated,9.0,4,0.09049773755656108
11,4,The Situation,Eliminated Week 4,Eliminated Week 4,28,TV Personality,Karina Smirnoff,14.0,14.0,False,eliminated,9.0,4,0.0782122905027933
12,1,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,21.0,21.0,False,final,3.0,10,0.10144927536231885
12,2,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,18.0,39.0,True,final,3.0,10,0.08333333333333333
12,3,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,23.0,23.0,False,final,3.0,10,0.10747663551401869
12,4,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,26.0,26.0,False,final,3.0,10,0.1262135922330097
12,5,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,26.0,26.0,False,final,3.0,10,0.13402061855670103
12,6,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,28.0,28.0,False,final,3.0,10,0.15555555555555556
12,7,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,32.0,32.0,False,final,3.0,10,0.16976127320954906
12,8,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,27.5,27.5,False,final,3.0,10,0.21153846153846154
12,9,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,36.5,36.5,False,final,3.0,10,0.31063829787234043
12,10,Chelsea Kane,3rd Place,3rd Place,22,Actor/Actress,Mark Ballas,29.666600000000003,29.666600000000003,False,final,3.0,10,0.33969480071129965
12,1,Chris Jericho,Eliminated Week 6,Eliminated Week 6,40,Athlete,Cheryl Burke,19.0,19.0,False,eliminated,7.0,6,0.09178743961352658
12,2,Chris Jericho,Eliminated Week 6,Eliminated Week 6,40,Athlete,Cheryl Burke,23.0,42.0,True,eliminated,7.0,6,0.10648148148148148
12,3,Chris Jericho,Eliminated Week 6,Eliminated Week 6,40,Athlete,Cheryl Burke,21.0,21.0,False,eliminated,7.0,6,0.09813084112149532
12,4,Chris Jericho,Eliminated Week 6,Eliminated Week 6,40,Athlete,Cheryl Burke,23.0,23.0,False,eliminated,7.0,6,0.11165048543689321
12,5,Chris Jericho,Eliminated Week 6,Eliminated Week 6,40,Athlete,Cheryl Burke,26.0,26.0,False,eliminated,7.0,6,0.13402061855670103
12,6,Chris Jericho,Eliminated Week 6,Eliminated Week 6,40,Athlete,Cheryl Burke,22.0,22.0,False,eliminated,7.0,6,0.12222222222222222
12,1,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,21.0,21.0,False,final,1.0,10,0.10144927536231885
12,2,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,23.0,44.0,True,final,1.0,10,0.10648148148148148
12,3,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,25.0,25.0,False,final,1.0,10,0.11682242990654206
12,4,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,25.0,25.0,False,final,1.0,10,0.12135922330097088
12,5,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,27.0,27.0,False,final,1.0,10,0.13917525773195877
12,6,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,27.0,27.0,False,final,1.0,10,0.15
12,7,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,33.0,33.0,False,final,1.0,10,0.17506631299734748
12,8,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,27.0,27.0,False,final,1.0,10,0.2076923076923077
12,9,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,30.0,30.0,False,final,1.0,10,0.2553191489361702
12,10,Hines Ward,1st Place,1st Place,35,Athlete,Kym Johnson,29.666600000000003,29.666600000000003,False,final,1.0,10,0.33969480071129965
12,1,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,18.0,18.0,False,eliminated,6.0,7,0.08695652173913043
12,2,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,19.0,37.0,True,eliminated,6.0,7,0.08796296296296297
12,3,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,23.0,23.0,False,eliminated,6.0,7,0.10747663551401869
12,4,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,18.0,18.0,False,eliminated,6.0,7,0.08737864077669903
12,5,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,22.0,22.0,False,eliminated,6.0,7,0.1134020618556701
12,6,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,25.0,25.0,False,eliminated,6.0,7,0.1388888888888889
12,7,Kendra Wilkinson,Eliminated Week 7,Eliminated Week 7,25,TV Personality,Louis van Amstel,30.5,30.5,False,eliminated,6.0,7,0.16180371352785147
12,1,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,23.0,23.0,False,final,2.0,10,0.1111111111111111
12,2,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,20.0,43.0,True,final,2.0,10,0.09259259259259259
12,3,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,21.0,21.0,False,final,2.0,10,0.09813084112149532
12,4,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,22.0,22.0,False,final,2.0,10,0.10679611650485436
12,5,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,23.0,23.0,False,final,2.0,10,0.11855670103092783
12,6,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,26.0,26.0,False,final,2.0,10,0.14444444444444443
12,7,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,30.0,30.0,False,final,2.0,10,0.15915119363395225
12,8,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,26.5,26.5,False,final,2.0,10,0.20384615384615384
12,9,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,27.0,27.0,False,final,2.0,10,0.2297872340425532
12,10,Kirstie Alley,2nd Place,2nd Place,60,Actor/Actress,Maksim Chmerkoskiy,27.999899999999997,27.999899999999997,False,final,2.0,10,0.32061039857740076
12,1,Mike Catherwood,Eliminated Week 2,Eliminated Week 2,32,Radio Personality,Lacey Schwimmer,13.0,13.0,False,eliminated,11.0,2,0.06280193236714976
12,2,Mike Catherwood,Eliminated Week 2,Eliminated Week 2,32,Radio Personality,Lacey Schwimmer,17.0,30.0,True,eliminated,11.0,2,0.0787037037037037
12,1,Petra Nemcova,Eliminated Week 5,Eliminated Week 5,31,Model,Dmitry Chaplin,18.0,18.0,False,eliminated,8.0,5,0.08695652173913043
12,2,Petra Nemcova,Eliminated Week 5,Eliminated Week 5,31,Model,Dmitry Chaplin,18.0,36.0,True,eliminated,8.0,5,0.08333333333333333
12,3,Petra Nemcova,Eliminated Week 5,Eliminated Week 5,31,Model,Dmitry Chaplin,25.0,25.0,False,eliminated,8.0,5,0.11682242990654206
12,4,Petra Nemcova,Eliminated Week 5,Eliminated Week 5,31,Model,Dmitry Chaplin,23.0,23.0,False,eliminated,8.0,5,0.11165048543689321
12,5,Petra Nemcova,Eliminated Week 5,Eliminated Week 5,31,Model,Dmitry Chaplin,22.0,22.0,False,eliminated,8.0,5,0.1134020618556701
12,1,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,24.0,24.0,False,eliminated,4.0,9,0.11594202898550725
12,2,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,21.0,45.0,True,eliminated,4.0,9,0.09722222222222222
12,3,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,21.0,21.0,False,eliminated,4.0,9,0.09813084112149532
12,4,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,25.0,25.0,False,eliminated,4.0,9,0.12135922330097088
12,5,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,22.0,22.0,False,eliminated,4.0,9,0.1134020618556701
12,6,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,24.0,24.0,False,eliminated,4.0,9,0.13333333333333333
12,7,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,33.0,33.0,False,eliminated,4.0,9,0.17506631299734748
12,8,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,23.0,23.0,False,eliminated,4.0,9,0.17692307692307693
12,9,Ralph Macchio,Eliminated Week 9,Eliminated Week 9,49,Actor/Actress,Karina Smirnoff,24.0,24.0,False,eliminated,4.0,9,0.20425531914893616
12,1,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,19.0,19.0,False,eliminated,5.0,8,0.09178743961352658
12,2,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,23.0,42.0,True,eliminated,5.0,8,0.10648148148148148
12,3,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,20.0,20.0,False,eliminated,5.0,8,0.09345794392523364
12,4,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,23.0,23.0,False,eliminated,5.0,8,0.11165048543689321
12,5,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,26.0,26.0,False,eliminated,5.0,8,0.13402061855670103
12,6,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,28.0,28.0,False,eliminated,5.0,8,0.15555555555555556
12,7,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,30.0,30.0,False,eliminated,5.0,8,0.15915119363395225
12,8,Romeo,Eliminated Week 8,Eliminated Week 8,21,Singer/Rapper,Chelsie Hightower,26.0,26.0,False,eliminated,5.0,8,0.2
12,1,Sugar Ray Leonard,Eliminated Week 4,Eliminated Week 4,54,Athlete,Anna Trebunskaya,17.0,17.0,False,eliminated,9.0,4,0.0821256038647343
12,2,Sugar Ray Leonard,Eliminated Week 4,Eliminated Week 4,54,Athlete,Anna Trebunskaya,17.0,34.0,True,eliminated,9.0,4,0.0787037037037037
12,3,Sugar Ray Leonard,Eliminated Week 4,Eliminated Week 4,54,Athlete,Anna Trebunskaya,20.0,20.0,False,eliminated,9.0,4,0.09345794392523364
12,4,Sugar Ray Leonard,Eliminated Week 4,Eliminated Week 4,54,Athlete,Anna Trebunskaya,21.0,21.0,False,eliminated,9.0,4,0.10194174757281553
12,1,Wendy Williams,Eliminated Week 3,Eliminated Week 3,46,TV Personality,Tony Dovolani,14.0,14.0,False,eliminated,10.0,3,0.06763285024154589
12,2,Wendy Williams,Eliminated Week 3,Eliminated Week 3,46,TV Personality,Tony Dovolani,17.0,31.0,True,eliminated,10.0,3,0.0787037037037037
12,3,Wendy Williams,Eliminated Week 3,Eliminated Week 3,46,TV Personality,Tony Dovolani,15.0,15.0,False,eliminated,10.0,3,0.07009345794392523
13,1,Carson Kressley,Eliminated Week 5,Eliminated Week 5,41,TV Personality,Anna Trebunskaya,17.0,17.0,False,eliminated,8.0,5,0.07834101382488479
13,2,Carson Kressley,Eliminated Week 5,Eliminated Week 5,41,TV Personality,Anna Trebunskaya,18.0,18.0,False,eliminated,8.0,5,0.08071748878923767
13,3,Carson Kressley,Eliminated Week 5,Eliminated Week 5,41,TV Personality,Anna Trebunskaya,23.0,23.0,False,eliminated,8.0,5,0.0970464135021097
13,4,Carson Kressley,Eliminated Week 5,Eliminated Week 5,41,TV Personality,Anna Trebunskaya,20.0,20.0,False,eliminated,8.0,5,0.09569377990430622
13,5,Carson Kressley,Eliminated Week 5,Eliminated Week 5,41,TV Personality,Anna Trebunskaya,19.0,19.0,False,eliminated,8.0,5,0.10106382978723404
13,1,Chaz Bono,Eliminated Week 6,Eliminated Week 6,42,TV Personality,Lacey Schwimmer,17.0,17.0,False,eliminated,7.0,6,0.07834101382488479
13,2,Chaz Bono,Eliminated Week 6,Eliminated Week 6,42,TV Personality,Lacey Schwimmer,17.0,17.0,False,eliminated,7.0,6,0.07623318385650224
13,3,Chaz Bono,Eliminated Week 6,Eliminated Week 6,42,TV Personality,Lacey Schwimmer,18.0,18.0,False,eliminated,7.0,6,0.0759493670886076
13,4,Chaz Bono,Eliminated Week 6,Eliminated Week 6,42,TV Personality,Lacey Schwimmer,21.0,21.0,False,eliminated,7.0,6,0.10047846889952153
13,5,Chaz Bono,Eliminated Week 6,Eliminated Week 6,42,TV Personality,Lacey Schwimmer,21.0,21.0,False,eliminated,7.0,6,0.11170212765957446
13,6,Chaz Bono,Eliminated Week 6,Eliminated Week 6,42,TV Personality,Lacey Schwimmer,19.0,19.0,False,eliminated,7.0,6,0.1144578313253012
13,1,Chynna Phillips,Eliminated Week 4,Eliminated Week 4,43,Singer/Rapper,Tony Dovolani,22.0,22.0,False,eliminated,9.0,4,0.10138248847926268
13,2,Chynna Phillips,Eliminated Week 4,Eliminated Week 4,43,Singer/Rapper,Tony Dovolani,21.0,21.0,False,eliminated,9.0,4,0.09417040358744394
13,3,Chynna Phillips,Eliminated Week 4,Eliminated Week 4,43,Singer/Rapper,Tony Dovolani,26.0,26.0,False,eliminated,9.0,4,0.10970464135021098
13,4,Chynna Phillips,Eliminated Week 4,Eliminated Week 4,43,Singer/Rapper,Tony Dovolani,21.0,21.0,False,eliminated,9.0,4,0.10047846889952153
13,1,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,18.0,18.0,False,eliminated,6.0,7,0.08294930875576037
13,2,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,18.0,18.0,False,eliminated,6.0,7,0.08071748878923767
13,3,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,24.0,24.0,False,eliminated,6.0,7,0.10126582278481013
13,4,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,23.0,23.0,False,eliminated,6.0,7,0.11004784688995216
13,5,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,25.0,25.0,False,eliminated,6.0,7,0.13297872340425532
13,6,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,23.0,23.0,False,eliminated,6.0,7,0.13855421686746988
13,7,David Arquette,Eliminated Week 7,Eliminated Week 7,40,Actor/Actress,Kym Johnson,23.5,23.5,False,eliminated,6.0,7,0.16040955631399317
13,1,Elisabetta Canalis,Eliminated Week 2,Eliminated Week 2,33,Actor/Actress,Valentin Chmerkovskiy,15.0,15.0,False,eliminated,11.0,2,0.06912442396313365
13,2,Elisabetta Canalis,Eliminated Week 2,Eliminated Week 2,33,Actor/Actress,Valentin Chmerkovskiy,21.0,21.0,False,eliminated,11.0,2,0.09417040358744394
13,1,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,21.0,21.0,False,eliminated,4.0,9,0.0967741935483871
13,2,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,19.0,19.0,False,eliminated,4.0,9,0.08520179372197309
13,3,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,24.0,24.0,False,eliminated,4.0,9,0.10126582278481013
13,4,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,24.0,24.0,False,eliminated,4.0,9,0.11483253588516747
13,5,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,24.0,24.0,False,eliminated,4.0,9,0.1276595744680851
13,6,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,20.0,20.0,False,eliminated,4.0,9,0.12048192771084337
13,7,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,25.0,25.0,False,eliminated,4.0,9,0.17064846416382254
13,8,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,26.0,26.0,False,eliminated,4.0,9,0.20077220077220076
13,9,Hope Solo,Eliminated Week 9,Eliminated Week 9,30,Athlete,Maksim Chmerkoskiy,24.4998,24.4998,False,eliminated,4.0,9,0.20675023945248716
13,1,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,22.0,22.0,False,final,1.0,10,0.10138248847926268
13,2,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,22.0,22.0,False,final,1.0,10,0.09865470852017937
13,3,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,26.0,26.0,False,final,1.0,10,0.10970464135021098
13,4,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,26.0,26.0,False,final,1.0,10,0.12440191387559808
13,5,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,28.0,28.0,False,final,1.0,10,0.14893617021276595
13,6,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,29.0,29.0,False,final,1.0,10,0.1746987951807229
13,7,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,24.0,24.0,False,final,1.0,10,0.16382252559726962
13,8,J.R. Martinez,1st Place,1st Place,28,Actor/Actress,Karina Smirnoff,30.0,30.0,False,final,1.0,10,0.23166023166023167
